label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
Q,0.0,0.0,0.0,0.2821442484855652,0.05696722865104675,-0.0371880903840065,0.5503137707710266,0.061541203409433365,-0.13115748763084412,0.7522627115249634,0.1538495421409607,-0.24448950588703156,0.9164901971817017,0.30330732464790344,-0.35585519671440125,0.6753721237182617,-0.6899030208587646,-0.061114996671676636,0.8857864737510681,-0.4757412374019623,-0.20730474591255188,0.9997103214263916,-0.2839609384536743,-0.30478066205978394,1.0794825553894043,-0.11334268748760223,-0.3626101315021515,0.5402114987373352,-0.8319856524467468,-0.12637799978256226,0.7813223004341125,-0.44377416372299194,-0.27754369378089905,0.6270703077316284,-0.16846494376659393,-0.31248632073402405,0.5117669701576233,-0.13896898925304413,-0.30738475918769836,0.37416452169418335,-0.8415948748588562,-0.20271623134613037,0.5701582431793213,-0.4045199155807495,-0.3503299951553345,0.4424852728843689,-0.18091599643230438,-0.32878783345222473,0.35031965374946594,-0.20747455954551697,-0.280693918466568,0.19911226630210876,-0.7661611437797546,-0.28393691778182983,0.34624555706977844,-0.4123742878437042,-0.3572023808956146,0.2849465608596802,-0.2426510900259018,-0.3129573166370392,0.2231696993112564,-0.2777538597583771,-0.260159432888031
Q,0.0,0.0,0.0,0.28590917587280273,0.05118640139698982,-0.028323568403720856,0.5564813613891602,0.0460955910384655,-0.11661208420991898,0.7593517303466797,0.1313357949256897,-0.2258690744638443,0.9263011813163757,0.27755576372146606,-0.3332047462463379,0.6686670184135437,-0.6969578266143799,-0.04742541164159775,0.8825283050537109,-0.4902656674385071,-0.18804726004600525,0.9988633990287781,-0.30354630947113037,-0.28298231959342957,1.0807521343231201,-0.13541735708713531,-0.34048017859458923,0.5369203686714172,-0.8355301022529602,-0.11664436757564545,0.7851717472076416,-0.44755086302757263,-0.26447993516921997,0.6351610422134399,-0.1734396517276764,-0.30010613799095154,0.5207259058952332,-0.14427436888217926,-0.296351820230484,0.3751896321773529,-0.8404965400695801,-0.1964035928249359,0.579774022102356,-0.40983453392982483,-0.3407665193080902,0.45343104004859924,-0.18537338078022003,-0.3188702166080475,0.3605453670024872,-0.21150685846805573,-0.2717863917350769,0.20457834005355835,-0.7585639357566833,-0.2806164026260376,0.35978105664253235,-0.40969347953796387,-0.35252514481544495,0.29833850264549255,-0.24403972923755646,-0.3084525465965271,0.23419679701328278,-0.28214555978775024,-0.2565966248512268
Q,0.0,0.0,0.0,0.2888681888580322,0.04921941086649895,-0.02493935637176037,0.5666442513465881,0.036527398973703384,-0.1117362380027771,0.7721734046936035,0.10534785687923431,-0.22027793526649475,0.9405675530433655,0.24181464314460754,-0.32594746351242065,0.6635160446166992,-0.7047495245933533,-0.042969122529029846,0.8970714211463928,-0.4974319636821747,-0.18511618673801422,1.0205910205841064,-0.2981290817260742,-0.2810649573802948,1.108254313468933,-0.12103661149740219,-0.33887913823127747,0.5360146164894104,-0.8364356160163879,-0.1142968162894249,0.8010590672492981,-0.4434773921966553,-0.2623172104358673,0.6470996141433716,-0.17073296010494232,-0.2962498962879181,0.5287639498710632,-0.14479470252990723,-0.2918286621570587,0.3811829090118408,-0.8316065073013306,-0.19640371203422546,0.6084302067756653,-0.4013621509075165,-0.3387087285518646,0.4745696187019348,-0.1746329963207245,-0.31117674708366394,0.3734256327152252,-0.1957497000694275,-0.26097095012664795,0.21824616193771362,-0.7385972142219543,-0.28346526622772217,0.39248377084732056,-0.391042560338974,-0.35465043783187866,0.3252538740634918,-0.22865040600299835,-0.3086475133895874,0.25281018018722534,-0.2641221284866333,-0.2553640305995941
Q,0.0,0.0,0.0,0.2996171712875366,0.04573700204491615,-0.016129082068800926,0.5800603628158569,0.03562762588262558,-0.10096022486686707,0.792496383190155,0.1065656989812851,-0.2098923921585083,0.9647212624549866,0.23398670554161072,-0.31616488099098206,0.6675636768341064,-0.7115210294723511,-0.034596037119627,0.9158088564872742,-0.49290135502815247,-0.1738525629043579,1.0467942953109741,-0.29407721757888794,-0.2678046226501465,1.1402264833450317,-0.11829525977373123,-0.3243265748023987,0.5442761778831482,-0.8317703604698181,-0.10918516665697098,0.8256595730781555,-0.4291960597038269,-0.24859370291233063,0.6756649017333984,-0.17242108285427094,-0.27847203612327576,0.5614265203475952,-0.16140232980251312,-0.27356070280075073,0.3971935510635376,-0.8164011240005493,-0.19394131004810333,0.6363389492034912,-0.37533077597618103,-0.3291100561618805,0.5025549530982971,-0.16377486288547516,-0.3009635806083679,0.401825875043869,-0.198781356215477,-0.2524932324886322,0.24434711039066315,-0.7145587801933289,-0.2830178141593933,0.42719781398773193,-0.3627651631832123,-0.3474043607711792,0.3559572696685791,-0.21157477796077728,-0.29906022548675537,0.2775028347969055,-0.2563936114311218,-0.24580565094947815
Q,0.0,0.0,0.0,0.30322444438934326,0.03791319206357002,-0.007074799854308367,0.5802297592163086,0.01878664270043373,-0.08686885982751846,0.7952588796615601,0.08544114232063293,-0.19217263162136078,0.9700596928596497,0.20814388990402222,-0.29534825682640076,0.6610429286956787,-0.7206958532333374,-0.021831819787621498,0.9104063510894775,-0.5001928210258484,-0.15488150715827942,1.0449036359786987,-0.30237266421318054,-0.24749243259429932,1.141101360321045,-0.13002841174602509,-0.30454447865486145,0.5446431636810303,-0.8328307867050171,-0.0987756997346878,0.8299578428268433,-0.43990442156791687,-0.22906513512134552,0.6886621713638306,-0.18911348283290863,-0.2578078508377075,0.5778782963752747,-0.18428221344947815,-0.2548774480819702,0.4065364897251129,-0.8112678527832031,-0.185075044631958,0.6455250978469849,-0.3819476366043091,-0.3111100494861603,0.5194126963615417,-0.17130374908447266,-0.28145626187324524,0.4203941822052002,-0.20975719392299652,-0.23488859832286835,0.2625074088573456,-0.7056475281715393,-0.2752358019351959,0.44231751561164856,-0.36635226011276245,-0.3321148455142975,0.3754696249961853,-0.21718086302280426,-0.28084897994995117,0.2974727749824524,-0.2654605805873871,-0.22787322103977203
Q,0.0,0.0,0.0,0.31312787532806396,0.039386700838804245,-0.005394115578383207,0.5882055163383484,0.016188712790608406,-0.08672506362199783,0.8060657382011414,0.07648465782403946,-0.1951955109834671,0.9837414026260376,0.1882869452238083,-0.301369309425354,0.6641492247581482,-0.7217137813568115,-0.020814960822463036,0.9213584065437317,-0.5081791281700134,-0.15372373163700104,1.0562665462493896,-0.31434401869773865,-0.24204528331756592,1.1511000394821167,-0.14702638983726501,-0.29515010118484497,0.5481173396110535,-0.8304399251937866,-0.09968343377113342,0.8408814668655396,-0.4410862922668457,-0.22714580595493317,0.6982964873313904,-0.19289693236351013,-0.24900858104228973,0.5901499390602112,-0.19929903745651245,-0.24143776297569275,0.4132627546787262,-0.8053962588310242,-0.1884186714887619,0.6627721786499023,-0.38001224398612976,-0.31236204504966736,0.5360987186431885,-0.1696605533361435,-0.27650144696235657,0.4381290674209595,-0.21202893555164337,-0.22655530273914337,0.2734382152557373,-0.6958343982696533,-0.2811717391014099,0.4622129797935486,-0.36436352133750916,-0.33763548731803894,0.3917757272720337,-0.214779332280159,-0.28330716490745544,0.3108856678009033,-0.26195433735847473,-0.228273406624794
Q,0.0,0.0,0.0,0.3157622218132019,0.03341202065348625,-0.002887330949306488,0.5887229442596436,0.006992199458181858,-0.08559016138315201,0.8079987168312073,0.06510429829359055,-0.19586652517318726,0.9919155240058899,0.1743072271347046,-0.3046002686023712,0.6597656011581421,-0.7285929322242737,-0.02486145682632923,0.9195860624313354,-0.508680522441864,-0.1570209413766861,1.0566028356552124,-0.3219394087791443,-0.2429112195968628,1.1514513492584229,-0.16136692464351654,-0.2944091260433197,0.5433598160743713,-0.8328101634979248,-0.10576987266540527,0.8484165668487549,-0.4482370615005493,-0.23667506873607635,0.7058802247047424,-0.19878703355789185,-0.2577420175075531,0.5942956805229187,-0.20333682000637054,-0.24759441614151,0.4118956923484802,-0.8055195212364197,-0.19541452825069427,0.6684987545013428,-0.38036301732063293,-0.32232382893562317,0.5379621386528015,-0.17048783600330353,-0.2862628996372223,0.4362151622772217,-0.2127949446439743,-0.23455415666103363,0.27686870098114014,-0.6948613524436951,-0.28851592540740967,0.46655383706092834,-0.36025604605674744,-0.348290354013443,0.3946680724620819,-0.21023249626159668,-0.2954818904399872,0.31299513578414917,-0.2570531964302063,-0.2404196411371231
Q,0.0,0.0,0.0,0.3190596401691437,0.033656537532806396,-0.00213498342782259,0.5976663827896118,0.009815908037126064,-0.08550375699996948,0.8221850991249084,0.07100445032119751,-0.19639718532562256,1.0067698955535889,0.1832084357738495,-0.3059230148792267,0.6626543998718262,-0.7292305827140808,-0.027640055865049362,0.9293631315231323,-0.5077698230743408,-0.15853899717330933,1.0702455043792725,-0.3206258714199066,-0.24151501059532166,1.1689000129699707,-0.16160747408866882,-0.2906448245048523,0.54637211561203,-0.8304704427719116,-0.10861123353242874,0.8591859340667725,-0.44510626792907715,-0.23750407993793488,0.7119662761688232,-0.19813014566898346,-0.2545264661312103,0.597511887550354,-0.20586292445659637,-0.2413007616996765,0.41560783982276917,-0.7974496483802795,-0.19809988141059875,0.6825644969940186,-0.37260696291923523,-0.324919193983078,0.5481782555580139,-0.16667352616786957,-0.28787124156951904,0.44420602917671204,-0.21075348556041718,-0.23497836291790009,0.28259745240211487,-0.6805365085601807,-0.29058435559272766,0.48310160636901855,-0.350902259349823,-0.34957408905029297,0.40966376662254333,-0.20305021107196808,-0.29539644718170166,0.3258587121963501,-0.2483905553817749,-0.23939594626426697
Q,0.0,0.0,0.0,0.32413917779922485,0.036593951284885406,-0.0024383030831813812,0.6033625602722168,0.012203501537442207,-0.08847863227128983,0.8291365504264832,0.07301677018404007,-0.2020997256040573,1.018377661705017,0.18750052154064178,-0.31421032547950745,0.66468346118927,-0.7316111326217651,-0.03180645778775215,0.9378717541694641,-0.5075460076332092,-0.16457270085811615,1.0807033777236938,-0.3193437457084656,-0.2471713274717331,1.1802393198013306,-0.16058236360549927,-0.2960001230239868,0.5471439957618713,-0.8291513919830322,-0.11463624238967896,0.8724396228790283,-0.44859054684638977,-0.24653935432434082,0.7250557541847229,-0.1987387239933014,-0.26242971420288086,0.6090847253799438,-0.20686647295951843,-0.24753256142139435,0.41695716977119446,-0.7911689877510071,-0.2058286815881729,0.6937317848205566,-0.36959710717201233,-0.33543136715888977,0.5574948787689209,-0.16091276705265045,-0.2959434688091278,0.452322781085968,-0.20632684230804443,-0.24066895246505737,0.28680312633514404,-0.6690377593040466,-0.2998950779438019,0.493831604719162,-0.3419969081878662,-0.3602229654788971,0.4178239405155182,-0.19162623584270477,-0.30386391282081604,0.3322989344596863,-0.2369450479745865,-0.2461395561695099
Q,0.0,0.0,0.0,0.3345955014228821,0.03930651769042015,-0.002026224508881569,0.6203890442848206,0.011607958003878593,-0.08608151227235794,0.8486917018890381,0.06694990396499634,-0.19751296937465668,1.0387250185012817,0.17643794417381287,-0.30708804726600647,0.6625431776046753,-0.7457786798477173,-0.028730755671858788,0.950912594795227,-0.5183389186859131,-0.15758493542671204,1.0969467163085938,-0.33121681213378906,-0.24034951627254486,1.2013970613479614,-0.1762736737728119,-0.29167118668556213,0.5508853793144226,-0.8269873857498169,-0.11232607066631317,0.8953251838684082,-0.4590083956718445,-0.24511221051216125,0.7516641616821289,-0.22061961889266968,-0.2641528248786926,0.6337885856628418,-0.22546105086803436,-0.2521812319755554,0.4318332076072693,-0.7764913439750671,-0.2042732536792755,0.7273476123809814,-0.36617374420166016,-0.3284137547016144,0.5895008444786072,-0.16682665050029755,-0.28980839252471924,0.48375633358955383,-0.20384454727172852,-0.23713447153568268,0.31552889943122864,-0.6411087512969971,-0.30018532276153564,0.5355516076087952,-0.3256133496761322,-0.35850343108177185,0.4534279406070709,-0.18640045821666718,-0.30758336186408997,0.3648858070373535,-0.2272518426179886,-0.25510522723197937
Q,0.0,0.0,0.0,0.3367706537246704,0.03763006627559662,0.00048098413390107453,0.6246201992034912,0.007434178609400988,-0.08027604222297668,0.8542636036872864,0.06380718946456909,-0.1882227212190628,1.0435806512832642,0.16998377442359924,-0.2945122718811035,0.6631231904029846,-0.7445264458656311,-0.025675758719444275,0.947538435459137,-0.5198057889938354,-0.14965087175369263,1.0949513912200928,-0.33535483479499817,-0.22968809306621552,1.2039215564727783,-0.18507090210914612,-0.28034090995788574,0.5563033223152161,-0.8238310813903809,-0.10876113176345825,0.8940470218658447,-0.4591488540172577,-0.2339637279510498,0.7517232298851013,-0.22964619100093842,-0.2500908076763153,0.6368364691734314,-0.245193749666214,-0.23910272121429443,0.44201549887657166,-0.7715144157409668,-0.2000436931848526,0.7315697073936462,-0.3614886999130249,-0.3193930983543396,0.5957034230232239,-0.16732653975486755,-0.2803455889225006,0.4930230975151062,-0.21031934022903442,-0.2298465520143509,0.331362247467041,-0.6342329978942871,-0.29514819383621216,0.5482379794120789,-0.3197963237762451,-0.35067370533943176,0.46516814827919006,-0.17679579555988312,-0.29950273036956787,0.37684395909309387,-0.21582436561584473,-0.24852588772773743
Q,0.0,0.0,0.0,0.33763545751571655,0.03654349222779274,0.00350537383928895,0.6265853643417358,0.0068251886405050755,-0.07545039057731628,0.8567004203796387,0.06386961042881012,-0.1819443553686142,1.045673131942749,0.1679685413837433,-0.2873029410839081,0.6641998291015625,-0.7427593469619751,-0.024551594629883766,0.950641393661499,-0.5195842981338501,-0.14642859995365143,1.0999537706375122,-0.3359996974468231,-0.2265898436307907,1.2102210521697998,-0.18643303215503693,-0.27814584970474243,0.5586290955543518,-0.8222675323486328,-0.1086714118719101,0.8976486921310425,-0.45649880170822144,-0.23155224323272705,0.7564685940742493,-0.22998584806919098,-0.24850396811962128,0.6403743028640747,-0.24723029136657715,-0.23929588496685028,0.445117712020874,-0.7704505920410156,-0.20031040906906128,0.7345799207687378,-0.3597821891307831,-0.31710556149482727,0.5991920828819275,-0.16764035820960999,-0.2783617675304413,0.4961112141609192,-0.21269850432872772,-0.22926592826843262,0.3349362313747406,-0.6343244910240173,-0.29548346996307373,0.5513350963592529,-0.32128554582595825,-0.34930112957954407,0.4688195288181305,-0.1782628446817398,-0.2974182367324829,0.3803451955318451,-0.2178793102502823,-0.24668076634407043
Q,0.0,0.0,0.0,0.34779155254364014,0.04264460504055023,0.004374952521175146,0.6372106671333313,0.01854936219751835,-0.07340764999389648,0.8668462634086609,0.07650424540042877,-0.17867116630077362,1.060176968574524,0.1683359593153,-0.28187867999076843,0.6678188443183899,-0.7427109479904175,-0.022217275574803352,0.9617998003959656,-0.5151095986366272,-0.1404971033334732,1.1103967428207397,-0.3295956552028656,-0.2206636369228363,1.2195966243743896,-0.17562083899974823,-0.2731494605541229,0.5680703520774841,-0.816210925579071,-0.10533645004034042,0.9100424647331238,-0.4330075979232788,-0.2251242846250534,0.770143449306488,-0.22148266434669495,-0.24336735904216766,0.653666079044342,-0.24026814103126526,-0.23692817986011505,0.46118324995040894,-0.7577638626098633,-0.19595825672149658,0.7569597959518433,-0.3401852250099182,-0.30436113476753235,0.6187021732330322,-0.16621778905391693,-0.26697707176208496,0.5135572552680969,-0.20978093147277832,-0.2221527099609375,0.3593696653842926,-0.6126367449760437,-0.2910356819629669,0.5778303742408752,-0.2939941883087158,-0.34176453948020935,0.49083271622657776,-0.16394191980361938,-0.2948186993598938,0.4005953371524811,-0.2030825912952423,-0.24896293878555298
Q,0.0,0.0,0.0,0.35784247517585754,0.0461108423769474,0.00893161166459322,0.6436856389045715,0.022042179480195045,-0.06789346784353256,0.8732222318649292,0.08031628280878067,-0.1738520711660385,1.070542573928833,0.1677023470401764,-0.27734196186065674,0.6709689497947693,-0.7368274331092834,-0.018868260085582733,0.9729204773902893,-0.507118821144104,-0.13811205327510834,1.1225035190582275,-0.31628796458244324,-0.2188926488161087,1.2293256521224976,-0.15668436884880066,-0.2714751064777374,0.5778205394744873,-0.8094274997711182,-0.10464464128017426,0.9239640235900879,-0.4189099073410034,-0.22511208057403564,0.7813541293144226,-0.2116108387708664,-0.24248194694519043,0.662227213382721,-0.23592646420001984,-0.2353539615869522,0.47830280661582947,-0.7482660412788391,-0.19789063930511475,0.7772756218910217,-0.32417500019073486,-0.304756224155426,0.6352745890617371,-0.15261955559253693,-0.26560738682746887,0.5267108678817749,-0.19929291307926178,-0.22028031945228577,0.3848828077316284,-0.6001359820365906,-0.2957461476325989,0.6024760603904724,-0.2755275368690491,-0.34562399983406067,0.5126456618309021,-0.1451154202222824,-0.2984812259674072,0.4206262230873108,-0.18566131591796875,-0.2526607811450958
Q,0.0,0.0,0.0,0.36807993054389954,0.05217203497886658,0.01256871409714222,0.6548853516578674,0.028460847213864326,-0.06287827342748642,0.8843368291854858,0.08654601871967316,-0.16889473795890808,1.0833107233047485,0.17284967005252838,-0.27198439836502075,0.682927131652832,-0.7277477383613586,-0.01392847765237093,0.9881665706634521,-0.496491014957428,-0.13161423802375793,1.1376334428787231,-0.3032586872577667,-0.21003839373588562,1.2429007291793823,-0.14383390545845032,-0.26106226444244385,0.5935788154602051,-0.7983123660087585,-0.10179240256547928,0.9379636645317078,-0.40655720233917236,-0.21810050308704376,0.7930026650428772,-0.20203231275081635,-0.23129504919052124,0.6746315360069275,-0.23711061477661133,-0.22270002961158752,0.4964875876903534,-0.7338517904281616,-0.1972629427909851,0.797481894493103,-0.3129311501979828,-0.3008044958114624,0.656011700630188,-0.14054405689239502,-0.25722071528434753,0.547407865524292,-0.19282619655132294,-0.2105061262845993,0.4045671224594116,-0.5828221440315247,-0.297386109828949,0.6236383318901062,-0.2613149583339691,-0.3453938364982605,0.5340254902839661,-0.1309283822774887,-0.29555824398994446,0.4401834309101105,-0.1757611632347107,-0.24861060082912445
